UserID,EmployerNumber,CreationDate,Username,Password,Level,Active
958,22398,2019-03-28 00:00:00.0000000,"lopezjose","uePw^TDX#0",3,True
959,885425,2016-04-25 00:00:00.0000000,"dylan79","qrN_8)Pkgc",5,True
960,865688,2019-10-16 00:00:00.0000000,"xwatkins","R8IGd(Lu*t",1,True
961,20245,2011-01-19 00:00:00.0000000,"gfox","Hho5d1CiU!",2,True
962,319950,2020-02-14 00:00:00.0000000,"rthomas","K)1izNtxQG",3,True
963,779208,2016-10-29 00:00:00.0000000,"michellegross","&kTnbO_t7P",4,True
964,226425,2012-03-15 00:00:00.0000000,"uorozco","^@z3UIfk42",1,True
965,7650,2016-05-24 00:00:00.0000000,"michael58","8I8p5sVx%d",2,True
966,328648,2019-04-15 00:00:00.0000000,"hurleyteresa","fi$7c8Lk^A",2,True
967,406333,2010-10-03 00:00:00.0000000,"bgilbert","B_&2CupIUL",5,True
968,261788,2014-06-10 00:00:00.0000000,"gparker","#2%nbY%zG^",4,True
969,933872,2017-03-01 00:00:00.0000000,"catherine37","1Yyf1SJX@z",5,True
970,144087,2014-02-17 00:00:00.0000000,"suzanneburns","2&3*iTwWYv",4,True
971,281170,2014-08-09 00:00:00.0000000,"todd32","d_WF@h0g$7",4,True
972,643950,2012-05-30 00:00:00.0000000,"diana48","@2VlD7VeYU",1,True
973,60125,2013-09-23 00:00:00.0000000,"cynthia96","b%@0Icyf3G",5,True
974,729606,2014-03-26 00:00:00.0000000,"bergjohn","rp6kPkQR*&",5,True
975,537375,2019-02-08 00:00:00.0000000,"whill","$35B^eQs(q",2,True
976,960605,2014-01-08 00:00:00.0000000,"nicholascowan","M%#7Hfm6!q",1,True
977,84247,2015-07-22 00:00:00.0000000,"bailey75","I*!R44ZvKX",2,True
978,648642,2012-01-08 00:00:00.0000000,"rebeccamarshall","0&Ez7tJrRr",5,True
979,819957,2012-03-19 00:00:00.0000000,"alexanderfitzgerald","Jm3BF2uy#4",2,True
980,65247,2015-05-31 00:00:00.0000000,"asnyder","*tLdEpyZ89",2,True
981,354132,2012-12-17 00:00:00.0000000,"lmartinez","8tmFUG!d#4",3,True
982,771832,2018-12-06 00:00:00.0000000,"alexanderjohn","!xbp3VXi@0",3,True
983,602247,2017-05-16 00:00:00.0000000,"sosachristian","_Ad9I)Ohm^",3,True
984,33552,2011-01-09 00:00:00.0000000,"rcontreras","#riRZ1SbH$",2,True
985,953025,2018-07-20 00:00:00.0000000,"elizabethanderson","@IXPqWGov1",4,True
986,491040,2018-07-09 00:00:00.0000000,"hernandezryan","@4#oUPGclP",5,True
987,510818,2014-06-14 00:00:00.0000000,"aaron17","(2D(fwhnke",1,True
988,907896,2016-10-04 00:00:00.0000000,"michellewebb","+a1KsjqZ_0",2,True
989,64866,2019-07-10 00:00:00.0000000,"rebeccarussell","&&6H$ZiFJL",2,True
990,478659,2010-11-01 00:00:00.0000000,"lisa13","j_D^3AlIp1",3,True
991,353194,2015-12-09 00:00:00.0000000,"grahammichelle","tW#2vm8lj_",5,True
992,611874,2018-05-16 00:00:00.0000000,"donnamarsh","9N4LLgYf3!",4,True
993,563037,2019-10-12 00:00:00.0000000,"ajohnson","JrNWJAnr*5",2,True
994,588397,2017-02-01 00:00:00.0000000,"ygoodwin","03&+!Wh+%A",3,True
995,88858,2015-06-13 00:00:00.0000000,"archermegan","h1DwdfHx_i",1,True
996,135754,2015-09-23 00:00:00.0000000,"rayherrera","EWa!1ZLqJ+",4,True
997,854697,2013-07-11 00:00:00.0000000,"michelecampos","#TXScV@As1",3,True
998,560445,2012-12-09 00:00:00.0000000,"lori57","P8IMa#Zk)a",1,True
999,261904,2018-12-13 00:00:00.0000000,"brianhudson",")9Duzy4GkA",1,True
1000,4912,2011-08-21 00:00:00.0000000,"alexis24","^#2PuOx#3#",5,True
